2014/07/26	16:22:45,960	194,06497
2014/07/26	16:22:46,070	481,74943
2014/07/26	16:22:46,178	446,42245
2014/07/26	16:22:46,291	229,45102
2014/07/26	16:22:46,400	182,73741
2014/07/26	16:22:46,505	228,72698
2014/07/26	16:22:46,615	271,21383
2014/07/26	16:22:46,723	190,81655
2014/07/26	16:22:46,835	442,44671
2014/07/26	16:22:46,948	325,30771
2014/07/26	16:22:47,056	309,51088
2014/07/26	16:22:47,166	255,09921
2014/07/26	16:22:47,275	131,47052
2014/07/26	16:22:47,382	83,75329
2014/07/26	16:22:47,492	71,30159
2014/07/26	16:22:47,602	76,86304
2014/07/26	16:22:47,708	116,37438
2014/07/26	16:22:47,818	165,00431
2014/07/26	16:22:47,931	261,37642
2014/07/26	16:22:48,041	99,67483
2014/07/26	16:22:48,150	81,14603
2014/07/26	16:22:48,257	137,07324
2014/07/26	16:22:48,367	105,17982
2014/07/26	16:22:48,474	98,76395
2014/07/26	16:22:48,585	138,86848
2014/07/26	16:22:48,695	239,61723
2014/07/26	16:22:48,803	135,69615
2014/07/26	16:22:48,911	115,45125
2014/07/26	16:22:49,024	123,35533
2014/07/26	16:22:49,132	98,55896
2014/07/26	16:22:49,242	404,88798
2014/07/26	16:22:49,350	317,85941
2014/07/26	16:22:49,460	444,47891
2014/07/26	16:22:49,572	1258,98254
2014/07/26	16:22:49,681	579,32766
2014/07/26	16:22:49,791	464,12222
2014/07/26	16:22:49,900	1546,34694
2014/07/26	16:22:50,008	805,88753
2014/07/26	16:22:50,115	536,39093
2014/07/26	16:22:50,225	1137,08141
2014/07/26	16:22:50,338	949,37506
2014/07/26	16:22:50,442	267,20771
2014/07/26	16:22:50,556	521,77404
2014/07/26	16:22:50,666	523,22993
2014/07/26	16:22:50,775	288,32041
2014/07/26	16:22:50,881	240,37302
2014/07/26	16:22:50,991	612,0034
2014/07/26	16:22:51,104	268,96032
2014/07/26	16:22:51,208	383,13673
2014/07/26	16:22:51,323	323,12766
2014/07/26	16:22:51,431	295,29683
2014/07/26	16:22:51,538	166,3839
2014/07/26	16:22:51,646	116,29116
2014/07/26	16:22:51,760	243,71678
2014/07/26	16:22:51,864	453,86576
2014/07/26	16:22:51,978	545,86871
2014/07/26	16:22:52,088	382,87528
2014/07/26	16:22:52,194	271,82698
2014/07/26	16:22:52,302	275,24875
2014/07/26	16:22:52,413	134,69683
2014/07/26	16:22:52,526	219,55351
2014/07/26	16:22:52,634	185,22789
2014/07/26	16:22:52,744	259,98231
2014/07/26	16:22:52,854	254,29615
2014/07/26	16:22:52,958	147,96009
2014/07/26	16:22:53,068	400,46213
2014/07/26	16:22:53,182	357,89206
2014/07/26	16:22:53,290	399,2576
2014/07/26	16:22:53,399	1891,30862
2014/07/26	16:22:53,505	2949,92562
2014/07/26	16:22:53,615	2751,86304
2014/07/26	16:22:53,726	3051,91066
2014/07/26	16:22:53,836	1910,88163
2014/07/26	16:22:53,948	1213,19388
2014/07/26	16:22:54,056	1273,07755
2014/07/26	16:22:54,163	1453,64535
2014/07/26	16:22:54,272	2528,33673
2014/07/26	16:22:54,380	1408,50476
2014/07/26	16:22:54,490	4323,01088
2014/07/26	16:22:54,598	3396,56122
2014/07/26	16:22:54,709	1539,72018
2014/07/26	16:22:54,822	1794,46644
2014/07/26	16:22:54,927	1064,65034
2014/07/26	16:22:55,038	964,09615
2014/07/26	16:22:55,147	717,69161
2014/07/26	16:22:55,255	118,87755
2014/07/26	16:22:55,371	366,5898
2014/07/26	16:22:55,475	847,96621
2014/07/26	16:22:55,588	159,25601
2014/07/26	16:22:55,692	149,08118
2014/07/26	16:22:55,806	1020,99796
2014/07/26	16:22:55,915	162,19705
2014/07/26	16:22:56,024	253,97732
2014/07/26	16:22:56,135	235,77574
2014/07/26	16:22:56,239	239,52313
2014/07/26	16:22:56,353	141,84331
2014/07/26	16:22:56,462	734,98084
2014/07/26	16:22:56,573	990,5229
2014/07/26	16:22:56,681	624,43469
2014/07/26	16:22:56,789	794,48481
2014/07/26	16:22:56,898	985,69977
2014/07/26	16:22:57,005	1220,52381
2014/07/26	16:22:57,115	1147,51156
2014/07/26	16:22:57,229	936,50907
2014/07/26	16:22:57,338	690,53129
2014/07/26	16:22:57,445	534,0034
2014/07/26	16:22:57,553	984,55896
2014/07/26	16:22:57,663	502,13061
2014/07/26	16:22:57,772	475,76485
2014/07/26	16:22:57,880	431,96939
2014/07/26	16:22:57,990	582,25488
2014/07/26	16:22:58,100	344,62063
2014/07/26	16:22:58,211	347,68639
2014/07/26	16:22:58,321	307,39433
2014/07/26	16:22:58,429	456,60884
2014/07/26	16:22:58,536	751,35533
2014/07/26	16:22:58,651	611,4839
2014/07/26	16:22:58,757	549,31236
2014/07/26	16:22:58,867	233,09705
2014/07/26	16:22:58,975	302,31565
2014/07/26	16:22:59,086	744,76803
2014/07/26	16:22:59,197	753,75805
2014/07/26	16:22:59,305	698,63515
2014/07/26	16:22:59,412	495,67823
2014/07/26	16:22:59,521	254,96848
2014/07/26	16:22:59,634	388,92653
2014/07/26	16:22:59,741	214,23583
2014/07/26	16:22:59,849	154,63424
2014/07/26	16:22:59,960	184,44796
2014/07/26	16:23:00,073	64,31474
2014/07/26	16:23:00,180	61,89932
2014/07/26	16:23:00,290	164,1517
2014/07/26	16:23:00,399	129,01451
2014/07/26	16:23:00,510	123,47324
2014/07/26	16:23:00,614	188,03061
2014/07/26	16:23:00,723	761,46463
2014/07/26	16:23:00,834	432,21633
2014/07/26	16:23:00,948	1048,51746
2014/07/26	16:23:01,057	947,80215
2014/07/26	16:23:01,161	915,20658
2014/07/26	16:23:01,276	803,23923
2014/07/26	16:23:01,382	574,42041
2014/07/26	16:23:01,492	841,55692
2014/07/26	16:23:01,600	673,57755
2014/07/26	16:23:01,713	725,98118
2014/07/26	16:23:01,817	573,59456
2014/07/26	16:23:01,931	425,13923
2014/07/26	16:23:02,038	201,51701
2014/07/26	16:23:02,150	379,87234
2014/07/26	16:23:02,257	487,22937
2014/07/26	16:23:02,367	727,00431
2014/07/26	16:23:02,476	410,38526
2014/07/26	16:23:02,586	207,91383
2014/07/26	16:23:02,699	223,45646
2014/07/26	16:23:02,806	212,24603
2014/07/26	16:23:02,916	227,39751
2014/07/26	16:23:03,025	747,42562
2014/07/26	16:23:03,133	1300,47937
2014/07/26	16:23:03,245	356,11973
2014/07/26	16:23:03,348	180,66576
2014/07/26	16:23:03,459	95,74615
2014/07/26	16:23:03,569	411,86961
2014/07/26	16:23:03,677	255,10363
2014/07/26	16:23:03,788	223,05238
2014/07/26	16:23:03,896	495,59615
2014/07/26	16:23:04,008	334,61224
2014/07/26	16:23:04,118	582,22562
2014/07/26	16:23:04,229	647,77868
2014/07/26	16:23:04,333	642,33197
2014/07/26	16:23:04,442	759,00612
2014/07/26	16:23:04,553	855,23016
2014/07/26	16:23:04,666	349,66236
2014/07/26	16:23:04,775	312,17029
2014/07/26	16:23:04,883	230,66961
2014/07/26	16:23:04,994	206,13311
2014/07/26	16:23:05,102	614,94989
2014/07/26	16:23:05,213	309,51655
2014/07/26	16:23:05,320	560,55828
2014/07/26	16:23:05,428	535,67052
2014/07/26	16:23:05,539	814,49592
2014/07/26	16:23:05,648	822,65873
2014/07/26	16:23:05,759	394,18118
2014/07/26	16:23:05,870	697,44739
2014/07/26	16:23:05,974	1363,7161
2014/07/26	16:23:06,085	1101,54694
2014/07/26	16:23:06,195	888,40771
2014/07/26	16:23:06,303	1072,89569
2014/07/26	16:23:06,413	1113,88639
2014/07/26	16:23:06,521	1000,69456
2014/07/26	16:23:06,634	1004,03537
2014/07/26	16:23:06,745	1070,49773
2014/07/26	16:23:06,853	800,7576
2014/07/26	16:23:06,959	909,65397
2014/07/26	16:23:07,068	604,86168
2014/07/26	16:23:07,182	441,44036
2014/07/26	16:23:07,289	446,40159
2014/07/26	16:23:07,398	228,20771
2014/07/26	16:23:07,506	340,15397
2014/07/26	16:23:07,615	843,24376
2014/07/26	16:23:07,723	602,24376
2014/07/26	16:23:07,834	1341,18571
2014/07/26	16:23:07,947	929,19977
2014/07/26	16:23:08,056	495,47324
2014/07/26	16:23:08,163	358,54184
2014/07/26	16:23:08,272	609,60431
2014/07/26	16:23:08,380	1388,11837
2014/07/26	16:23:08,490	989,08957
2014/07/26	16:23:08,600	665,28844
2014/07/26	16:23:08,713	590,9034
