2014/07/26	16:15:06,649	171,0924
2014/07/26	16:15:06,759	385,91066
2014/07/26	16:15:06,866	326,35805
2014/07/26	16:15:06,977	218,26803
2014/07/26	16:15:07,087	97,13991
2014/07/26	16:15:07,198	126,56077
2014/07/26	16:15:07,306	147,32698
2014/07/26	16:15:07,415	92,4381
2014/07/26	16:15:07,523	108,41542
2014/07/26	16:15:07,630	103,02857
2014/07/26	16:15:07,743	106,4483
2014/07/26	16:15:07,851	280,15488
2014/07/26	16:15:07,961	139,97324
2014/07/26	16:15:08,068	77,24626
2014/07/26	16:15:08,176	152,4161
2014/07/26	16:15:08,288	288,85533
2014/07/26	16:15:08,401	168,49048
2014/07/26	16:15:08,505	159,16077
2014/07/26	16:15:08,618	384,77846
2014/07/26	16:15:08,726	436,3381
2014/07/26	16:15:08,836	691,16519
2014/07/26	16:15:08,943	461,4415
2014/07/26	16:15:09,057	497,1746
2014/07/26	16:15:09,166	355,48163
2014/07/26	16:15:09,271	219,94807
2014/07/26	16:15:09,382	294,83696
2014/07/26	16:15:09,491	245,25896
2014/07/26	16:15:09,602	198,74036
2014/07/26	16:15:09,713	108,84331
2014/07/26	16:15:09,824	127,34104
2014/07/26	16:15:09,932	83,71361
2014/07/26	16:15:10,039	335,83424
2014/07/26	16:15:10,147	453,78594
2014/07/26	16:15:10,260	296,19048
2014/07/26	16:15:10,364	241,12132
2014/07/26	16:15:10,478	218,02313
2014/07/26	16:15:10,587	218,97279
2014/07/26	16:15:10,698	197,4424
2014/07/26	16:15:10,806	172,25964
2014/07/26	16:15:10,911	117,35306
2014/07/26	16:15:11,025	86,04218
2014/07/26	16:15:11,130	76,17007
2014/07/26	16:15:11,243	71,34422
2014/07/26	16:15:11,351	139,27778
2014/07/26	16:15:11,461	168,32132
2014/07/26	16:15:11,569	114,20159
2014/07/26	16:15:11,680	164,10839
2014/07/26	16:15:11,789	225,39002
2014/07/26	16:15:11,897	240,45102
2014/07/26	16:15:12,007	174,40794
2014/07/26	16:15:12,115	188,0746
2014/07/26	16:15:12,226	192,2805
2014/07/26	16:15:12,336	154,81372
2014/07/26	16:15:12,447	238,21678
2014/07/26	16:15:12,556	105,57937
2014/07/26	16:15:12,664	84,1415
2014/07/26	16:15:12,772	101,16485
2014/07/26	16:15:12,882	113,41927
2014/07/26	16:15:12,992	75,62562
2014/07/26	16:15:13,100	93,00567
2014/07/26	16:15:13,210	244,04263
2014/07/26	16:15:13,320	169,4712
