2014/07/26	16:05:50,711	205,69512
2014/07/26	16:05:50,818	325,06825
2014/07/26	16:05:50,930	287,31338
2014/07/26	16:05:51,039	267,35147
2014/07/26	16:05:51,147	254,48254
2014/07/26	16:05:51,259	148,41179
2014/07/26	16:05:51,366	150,8229
2014/07/26	16:05:51,478	258,87075
2014/07/26	16:05:51,584	464,87188
2014/07/26	16:05:51,698	134,59807
2014/07/26	16:05:51,806	126,95714
2014/07/26	16:05:51,912	172,11633
2014/07/26	16:05:52,024	206,24286
2014/07/26	16:05:52,130	506,24399
2014/07/26	16:05:52,240	478,9288
2014/07/26	16:05:52,352	432,29161
2014/07/26	16:05:52,462	418,70862
2014/07/26	16:05:52,570	160,14218
2014/07/26	16:05:52,682	158,43946
2014/07/26	16:05:52,788	94,10544
2014/07/26	16:05:52,900	109,46723
2014/07/26	16:05:53,006	95,26077
2014/07/26	16:05:53,116	60,13152
2014/07/26	16:05:53,226	194,8483
2014/07/26	16:05:53,338	139,25238
2014/07/26	16:05:53,442	83,52018
2014/07/26	16:05:53,554	73,9483
2014/07/26	16:05:53,666	92,83129
2014/07/26	16:05:53,774	156,04785
2014/07/26	16:05:53,880	138,06372
2014/07/26	16:05:53,995	145,28696
2014/07/26	16:05:54,101	139,36054
2014/07/26	16:05:54,213	136,11746
2014/07/26	16:05:54,319	78,77098
2014/07/26	16:05:54,427	67,95556
2014/07/26	16:05:54,539	182,66553
2014/07/26	16:05:54,648	183,42041
2014/07/26	16:05:54,760	179,5932
2014/07/26	16:05:54,866	178,77392
2014/07/26	16:05:54,978	241,01474
2014/07/26	16:05:55,088	238,98367
2014/07/26	16:05:55,195	231,14399
2014/07/26	16:05:55,301	195,8805
2014/07/26	16:05:55,414	347,6195
2014/07/26	16:05:55,526	154,46893
2014/07/26	16:05:55,632	102,79841
2014/07/26	16:05:55,742	114,06803
2014/07/26	16:05:55,851	66,98957
2014/07/26	16:05:55,962	125,25488
2014/07/26	16:05:56,069	167,07891
2014/07/26	16:05:56,181	138,88073
2014/07/26	16:05:56,287	99,6449
2014/07/26	16:05:56,396	162,17857
2014/07/26	16:05:56,508	140,74331
2014/07/26	16:05:56,615	173,2263
2014/07/26	16:05:56,728	172,52086
2014/07/26	16:05:56,834	117,32494
2014/07/26	16:05:56,947	187,07664
2014/07/26	16:05:57,057	186,34626
2014/07/26	16:05:57,163	119,74989
2014/07/26	16:05:57,275	64,22313
2014/07/26	16:05:57,381	193,5746
2014/07/26	16:05:57,493	128,17007
