2014/08/09	14:20:34,801	205,91846
2014/08/09	14:20:34,911	160,41315
2014/08/09	14:20:35,020	150,15737
2014/08/09	14:20:35,130	149,66553
2014/08/09	14:20:35,239	337,24626
2014/08/09	14:20:35,348	453,79252
2014/08/09	14:20:35,458	178,19501
2014/08/09	14:20:35,567	222,92222
2014/08/09	14:20:35,676	136,86825
2014/08/09	14:20:35,786	108,71383
2014/08/09	14:20:35,895	105,08707
2014/08/09	14:20:36,005	78,82721
2014/08/09	14:20:36,114	104,76825
2014/08/09	14:20:36,223	115,239
2014/08/09	14:20:36,333	133,71769
2014/08/09	14:20:36,442	111,31043
2014/08/09	14:20:36,551	113,97324
2014/08/09	14:20:36,661	213,30658
2014/08/09	14:20:36,770	265,79274
2014/08/09	14:20:36,880	192,60907
2014/08/09	14:20:36,989	113,83175
2014/08/09	14:20:37,098	112,64172
2014/08/09	14:20:37,208	120,05918
2014/08/09	14:20:37,317	205,10091
2014/08/09	14:20:37,427	178,81134
2014/08/09	14:20:37,536	146,77007
2014/08/09	14:20:37,645	353,80476
2014/08/09	14:20:37,755	167,08435
2014/08/09	14:20:37,864	203,26916
2014/08/09	14:20:37,973	160,68322
2014/08/09	14:20:38,083	196,66417
2014/08/09	14:20:38,192	216,7322
2014/08/09	14:20:38,302	216,98798
2014/08/09	14:20:38,411	125,22653
2014/08/09	14:20:38,520	149,51406
2014/08/09	14:20:38,630	156,96531
2014/08/09	14:20:38,739	118,50975
2014/08/09	14:20:38,848	104,79048
2014/08/09	14:20:38,958	110,17732
2014/08/09	14:20:39,067	110,5322
2014/08/09	14:20:39,177	124,81179
2014/08/09	14:20:39,286	143,6551
2014/08/09	14:20:39,395	151,27211
2014/08/09	14:20:39,505	108,15816
2014/08/09	14:20:39,614	137,10703
2014/08/09	14:20:39,726	113,39819
2014/08/09	14:20:39,835	96,65692
2014/08/09	14:20:39,945	99,11882
2014/08/09	14:20:40,054	106,22268
2014/08/09	14:20:40,164	117,03311
2014/08/09	14:20:40,273	100,22245
2014/08/09	14:20:40,382	98,54989
2014/08/09	14:20:40,492	87,93447
2014/08/09	14:20:40,601	95,10159
2014/08/09	14:20:40,711	109,24989
2014/08/09	14:20:40,820	113,26825
2014/08/09	14:20:40,929	158,66122
2014/08/09	14:20:41,039	115,93787
2014/08/09	14:20:41,148	124,89864
2014/08/09	14:20:41,257	191,44535
2014/08/09	14:20:41,367	110,62494
2014/08/09	14:20:41,476	106,99637
2014/08/09	14:20:41,586	82,43787
2014/08/09	14:20:41,695	109,7093
2014/08/09	14:20:41,804	120,389
2014/08/09	14:20:41,914	109,15737
2014/08/09	14:20:42,023	110,71088
2014/08/09	14:20:42,132	112,2898
2014/08/09	14:20:42,242	101,67551
2014/08/09	14:20:42,351	89,93515
2014/08/09	14:20:42,461	121,64943
2014/08/09	14:20:42,570	85,31043
2014/08/09	14:20:42,679	95,26803
2014/08/09	14:20:42,789	127,1737
2014/08/09	14:20:42,898	155,76871
2014/08/09	14:20:43,008	157,63776
2014/08/09	14:20:43,117	144,19569
2014/08/09	14:20:43,226	108,84807
2014/08/09	14:20:43,336	104,88435
2014/08/09	14:20:43,445	118,77914
2014/08/09	14:20:43,554	108,73152
2014/08/09	14:20:43,664	107,30159
2014/08/09	14:20:43,773	125,18367
2014/08/09	14:20:43,883	129,73129
2014/08/09	14:20:43,992	122,2678
2014/08/09	14:20:44,101	141,04603
2014/08/09	14:20:44,211	132,90941
2014/08/09	14:20:44,320	119,22494
2014/08/09	14:20:44,429	118,25397
2014/08/09	14:20:44,539	110,0737
2014/08/09	14:20:44,648	131,42336
2014/08/09	14:20:44,758	81,58209
2014/08/09	14:20:44,867	93,00
2014/08/09	14:20:44,976	154,2839
2014/08/09	14:20:45,086	155,72063
2014/08/09	14:20:45,195	173,18141
2014/08/09	14:20:45,305	172,95964
2014/08/09	14:20:45,414	185,51134
2014/08/09	14:20:45,523	184,82562
2014/08/09	14:20:45,633	175,33107
2014/08/09	14:20:45,742	143,59841
2014/08/09	14:20:46,117	170,94512
2014/08/09	14:20:46,226	122,58073
2014/08/09	14:20:46,336	78,82063
2014/08/09	14:20:46,445	138,39206
2014/08/09	14:20:46,555	154,96599
2014/08/09	14:20:46,664	119,30748
2014/08/09	14:20:46,773	124,30544
2014/08/09	14:20:46,883	134,43741
2014/08/09	14:20:46,992	112,36871
2014/08/09	14:20:47,101	163,1085
2014/08/09	14:20:47,211	153,37029
2014/08/09	14:20:47,320	170,40771
2014/08/09	14:20:47,430	149,4644
2014/08/09	14:20:47,539	143,43537
2014/08/09	14:20:47,648	123,35442
2014/08/09	14:20:47,758	154,55034
2014/08/09	14:20:47,867	149,5576
2014/08/09	14:20:47,977	144,86395
2014/08/09	14:20:48,086	144,64853
2014/08/09	14:20:48,195	146,65147
2014/08/09	14:20:48,305	139,68027
2014/08/09	14:20:48,405	122,23855
2014/08/09	14:20:48,520	141,04263
2014/08/09	14:20:48,635	152,42109
2014/08/09	14:20:48,741	165,53583
2014/08/09	14:20:48,850	121,65896
2014/08/09	14:20:48,959	136,79546
2014/08/09	14:20:49,069	117,81451
2014/08/09	14:20:49,178	126,92109
2014/08/09	14:20:49,288	179,70385
2014/08/09	14:20:49,397	128,32993
2014/08/09	14:20:49,506	161,13855
2014/08/09	14:20:49,616	124,76667
2014/08/09	14:20:49,725	120,27438
2014/08/09	14:20:49,834	117,29002
2014/08/09	14:20:49,944	103,54626
2014/08/09	14:20:50,053	111,68798
2014/08/09	14:20:50,163	110,79637
2014/08/09	14:20:50,272	111,99524
2014/08/09	14:20:50,381	119,45873
2014/08/09	14:20:50,491	115,90
2014/08/09	14:20:50,600	72,00658
2014/08/09	14:20:50,709	92,74161
2014/08/09	14:20:50,819	78,20567
2014/08/09	14:20:50,928	82,39206
2014/08/09	14:20:51,038	76,45896
2014/08/09	14:20:51,147	78,63401
2014/08/09	14:20:51,256	78,29184
2014/08/09	14:20:51,366	62,05805
2014/08/09	14:20:51,475	215,92608
2014/08/09	14:20:51,585	151,53628
2014/08/09	14:20:51,694	96,3059
2014/08/09	14:20:51,803	107,42098
2014/08/09	14:20:51,913	89,97755
2014/08/09	14:20:52,022	79,60612
2014/08/09	14:20:52,131	93,98617
2014/08/09	14:20:52,241	73,9458
2014/08/09	14:20:52,350	99,01814
2014/08/09	14:20:52,460	137,82676
2014/08/09	14:20:52,569	188,79252
2014/08/09	14:20:52,678	441,23265
2014/08/09	14:20:52,788	388,26485
2014/08/09	14:20:52,897	298,68639
2014/08/09	14:20:53,006	95,07143
2014/08/09	14:20:53,116	166,88209
2014/08/09	14:20:53,225	126,5771
2014/08/09	14:20:53,335	115,16825
2014/08/09	14:20:53,444	105,22426
2014/08/09	14:20:53,553	158,99637
2014/08/09	14:20:53,663	391,74649
2014/08/09	14:20:53,772	455,85011
2014/08/09	14:20:53,881	189,73243
2014/08/09	14:20:53,991	107,20023
2014/08/09	14:20:54,100	87,06463
2014/08/09	14:20:54,210	85,7093
2014/08/09	14:20:54,319	101,34966
2014/08/09	14:20:54,428	71,15805
2014/08/09	14:20:54,538	115,36032
2014/08/09	14:20:54,647	125,03628
2014/08/09	14:20:54,757	277,67574
2014/08/09	14:20:54,866	436,44558
2014/08/09	14:20:54,975	182,0458
2014/08/09	14:20:55,085	268,65986
2014/08/09	14:20:55,194	295,42336
2014/08/09	14:20:55,303	197,8178
2014/08/09	14:20:55,413	139,6644
2014/08/09	14:20:55,522	110,87619
2014/08/09	14:20:55,632	85,69705
2014/08/09	14:20:55,741	93,59093
2014/08/09	14:20:55,850	81,9517
2014/08/09	14:20:55,960	103,56009
2014/08/09	14:20:56,069	122,29138
2014/08/09	14:20:56,179	120,55034
2014/08/09	14:20:56,288	127,66599
2014/08/09	14:20:56,397	175,5839
2014/08/09	14:20:56,507	196,10397
2014/08/09	14:20:56,616	139,55397
2014/08/09	14:20:56,725	105,49909
2014/08/09	14:20:56,835	137,04649
2014/08/09	14:20:56,944	126,42109
2014/08/09	14:20:57,054	113,44921
2014/08/09	14:20:57,163	160,56485
2014/08/09	14:20:57,272	87,34059
2014/08/09	14:20:57,382	104,29887
2014/08/09	14:20:57,491	116,73288
2014/08/09	14:20:57,600	78,76689
2014/08/09	14:20:57,710	101,36281
2014/08/09	14:20:57,819	80,66803
2014/08/09	14:20:57,929	108,59955
2014/08/09	14:20:58,038	77,8424
2014/08/09	14:20:58,569	111,89778
2014/08/09	14:20:58,679	59,10703
2014/08/09	14:20:58,788	83,1644
2014/08/09	14:20:58,897	95,97438
2014/08/09	14:20:59,007	76,29955
2014/08/09	14:20:59,116	86,05102
2014/08/09	14:20:59,226	80,52744
2014/08/09	14:20:59,335	64,19569
2014/08/09	14:20:59,444	74,65986
2014/08/09	14:20:59,554	72,47596
2014/08/09	14:20:59,663	78,53016
2014/08/09	14:20:59,772	78,96395
2014/08/09	14:20:59,882	87,80317
2014/08/09	14:20:59,991	82,66553
2014/08/09	14:21:00,101	92,0424
2014/08/09	14:21:00,210	101,80363
2014/08/09	14:21:00,319	79,70522
2014/08/09	14:21:00,429	76,38277
2014/08/09	14:21:00,538	78,27528
2014/08/09	14:21:00,647	96,12812
2014/08/09	14:21:00,757	111,01723
2014/08/09	14:21:00,866	120,90703
2014/08/09	14:21:00,976	113,20816
2014/08/09	14:21:01,085	101,30658
2014/08/09	14:21:01,194	107,91043
2014/08/09	14:21:01,304	93,55113
2014/08/09	14:21:01,413	71,80499
2014/08/09	14:21:01,523	116,41429
2014/08/09	14:21:01,632	141,54762
2014/08/09	14:21:01,741	109,02562
2014/08/09	14:21:01,851	146,98957
2014/08/09	14:21:01,960	114,8356
2014/08/09	14:21:02,069	110,50091
2014/08/09	14:21:02,179	125,58912
2014/08/09	14:21:02,288	158,33878
2014/08/09	14:21:02,398	96,44921
2014/08/09	14:21:02,507	94,10839
2014/08/09	14:21:02,616	96,28934
2014/08/09	14:21:02,726	72,36372
2014/08/09	14:21:02,835	95,13673
2014/08/09	14:21:02,945	128,839
2014/08/09	14:21:03,054	107,61655
2014/08/09	14:21:03,163	76,07891
2014/08/09	14:21:03,273	92,70227
2014/08/09	14:21:03,382	94,29501
2014/08/09	14:21:03,491	92,01633
2014/08/09	14:21:03,601	140,14637
2014/08/09	14:21:03,710	75,99342
2014/08/09	14:21:03,820	103,91519
2014/08/09	14:21:03,929	83,40658
2014/08/09	14:21:04,038	66,8161
2014/08/09	14:21:04,148	84,18798
2014/08/09	14:21:04,257	97,38662
2014/08/09	14:21:04,366	91,73243
2014/08/09	14:21:04,476	96,97823
2014/08/09	14:21:04,585	79,94354
2014/08/09	14:21:04,695	97,46168
2014/08/09	14:21:04,804	61,17302
2014/08/09	14:21:04,913	75,09093
2014/08/09	14:21:05,023	97,88005
2014/08/09	14:21:05,132	82,24036
2014/08/09	14:21:05,242	80,84739
2014/08/09	14:21:05,351	122,57596
2014/08/09	14:21:05,460	97,87732
2014/08/09	14:21:05,570	186,67528
2014/08/09	14:21:05,679	154,71497
2014/08/09	14:21:05,788	129,35011
2014/08/09	14:21:05,898	117,67029
2014/08/09	14:21:06,007	110,64592
2014/08/09	14:21:06,117	98,59728
2014/08/09	14:21:06,226	120,96213
2014/08/09	14:21:06,335	134,92857
2014/08/09	14:21:06,445	119,71066
2014/08/09	14:21:06,554	117,06349
2014/08/09	14:21:06,663	137,97052
2014/08/09	14:21:06,773	125,34943
2014/08/09	14:21:06,882	109,2254
2014/08/09	14:21:06,992	109,58571
2014/08/09	14:21:07,101	92,6102
2014/08/09	14:21:07,210	103,8805
2014/08/09	14:21:07,320	78,70476
2014/08/09	14:21:07,429	90,99252
2014/08/09	14:21:07,538	93,80113
2014/08/09	14:21:07,648	90,8873
2014/08/09	14:21:07,757	128,38912
2014/08/09	14:21:07,867	111,02562
2014/08/09	14:21:07,976	121,98707
2014/08/09	14:21:08,085	113,33039
2014/08/09	14:21:08,195	110,09002
2014/08/09	14:21:08,304	107,25692
2014/08/09	14:21:08,414	83,74558
2014/08/09	14:21:08,523	103,2966
2014/08/09	14:21:08,632	104,47506
2014/08/09	14:21:08,742	118,76939
2014/08/09	14:21:08,851	96,38095
2014/08/09	14:21:08,960	88,68934
2014/08/09	14:21:09,070	86,9712
2014/08/09	14:21:09,179	104,00159
2014/08/09	14:21:09,289	114,96531
2014/08/09	14:21:09,398	104,79615
2014/08/09	14:21:09,507	86,18367
2014/08/09	14:21:09,617	83,29048
2014/08/09	14:21:09,726	106,16803
2014/08/09	14:21:09,835	101,31361
2014/08/09	14:21:09,945	93,81701
2014/08/09	14:21:10,257	110,73817
2014/08/09	14:21:10,367	106,98005
2014/08/09	14:21:10,476	89,00544
2014/08/09	14:21:10,586	87,31633
2014/08/09	14:21:10,695	85,47438
2014/08/09	14:21:10,804	103,04501
2014/08/09	14:21:10,914	59,98299
2014/08/09	14:21:11,023	79,45261
2014/08/09	14:21:11,132	142,69048
2014/08/09	14:21:11,242	110,10748
2014/08/09	14:21:11,351	101,86327
2014/08/09	14:21:11,461	100,05941
2014/08/09	14:21:11,570	99,3746
2014/08/09	14:21:11,679	102,4034
2014/08/09	14:21:11,789	98,61043
2014/08/09	14:21:11,898	104,66916
2014/08/09	14:21:12,007	120,23719
